league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,0,,,,,,False,1611661327,73.0,555,2026-05-12,1022600014,1627668-1627673-1629546-1631136-204335,False,PDX,1629524-1630143-1631083-1642304-1642782,,,,,,1611661313,4,Marine Johannes,1629546,32,01:33,0,,0,,1627668,Breanna Stewart,1631083,Emily Engstler,False,0,,23.9,0.3083,78.0,Arc3,3,93.0,OffLiveBallTurnover,NYL,01:18,,20,238,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,51,,,,,,False,1611661322,52.7,140,2026-05-10,1022600008,1627673-1629566-1631136-1642210-203822,False,WAS,1631022-1642781-1642785-1642792-1642802,,,,,,1611661313,1,Jonquel Jones,1627673,34,01:10,0,,1642792,Kiki Iriafen,0,,0,,False,-6,,3.2,0.4899,53.9,AtRim,2,70.0,OffAtRimMake,NYL,00:53,,-32,4,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,52,,,,,,False,1611661322,89.0,126,2026-05-10,1022600008,1627673-1629566-1631136-1642210-203822,False,WAS,1642781-1642792-1642802-1643427-1643467,,,,,,1611661313,1,Julie Vanloo,1642210,32,01:46,0,,1642802,Lucy Olsen,0,,0,,False,-6,,25.0,0.3589,91.0,Arc3,3,106.0,OffArc3Make,NYL,01:31,,-209,137,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,53,,,,,,False,1611661322,181.0,101,2026-05-10,1022600008,1627668-1629566-1631136-1642210-203822,False,WAS,1642802-1643427-1643450-1643455-1643467,,,,,,1611661313,1,Breanna Stewart,1627668,26,03:19,0,,0,,0,,0,,False,-1,,6.0,0.406,185.0,ShortMidRange,2,199.0,OffFTMake,NYL,03:05,,15,58,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,54,,,,,,False,1611661322,205.0,83,2026-05-10,1022600008,1627668-1629546-1629566-1642210-203822,False,WAS,1631022-1642775-1642785-1643450-1643455,Han Xu,1629566.0,Breanna Stewart,1627668.0,AtRim,1611661313,1,Rebekah Gardner,203822,24,03:58,0,,1643455,Angela Dugalic,0,,0,,False,1,12.0,26.8,0.3392,209.0,Arc3,3,238.0,OffArc3Make,NYL,03:29,,83,255,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,55,,,,,,False,1611661322,205.0,81,2026-05-10,1022600008,1627668-1629546-1629566-1642210-203822,False,WAS,1631022-1642775-1642785-1643450-1643455,,,,,,1611661313,1,Breanna Stewart,1627668,24,03:58,0,,1643455,Angela Dugalic,0,,0,,False,1,,3.6,0.4956,222.0,AtRim,2,238.0,OffArc3Make,NYL,03:42,,36,3,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,56,,,,,,False,1611661322,347.0,53,2026-05-10,1022600008,1627668-1627673-1629546-1631136-203822,False,WAS,1631022-1642775-1642785-1642792-1643450,,,,,,1611661313,1,Jonquel Jones,1627673,16,06:03,0,,0,,0,,0,,False,5,,21.3,0.4017,349.0,LongMidRange,2,363.0,OffDeadball,NYL,05:49,,-10,213,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,57,,,,,,False,1611661322,384.0,38,2026-05-10,1022600008,1627668-1627673-1629546-1631136-204335,False,WAS,1631022-1642781-1642785-1642792-1643467,,,,,,1611661313,1,Jonquel Jones,1627673,12,06:43,0,,1642792,Kiki Iriafen,0,,0,,False,2,,9.1,0.4022,386.0,ShortMidRange,2,403.0,OffAtRimMake,NYL,06:26,,-88,25,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,58,,,,,,False,1611661322,493.0,20,2026-05-10,1022600008,1627668-1627673-1629546-1631136-204335,False,WAS,1631022-1642781-1642785-1642792-1643467,,,,,,1611661313,1,Marine Johannes,1629546,6,08:33,0,,1643467,Cassandre Prosper,0,,0,,False,-1,,24.0,0.3659,497.0,Corner3,3,513.0,OffAtRimMake,NYL,08:17,,-228,74,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,59,,,,,,False,1611661322,560.0,11,2026-05-10,1022600008,1627668-1627673-1629546-1631136-204335,False,WAS,1631022-1642781-1642785-1642792-1643467,,,,,,1611661313,1,Jonquel Jones,1627673,2,09:37,0,,1631022,Shakira Austin,0,,0,,False,-2,,25.3,0.3602,563.0,Arc3,3,577.0,OffAtRimMake,NYL,09:23,,-194,162,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,60,,,,,,False,1611661323,166.0,627,2026-05-08,1022600001,1629566-1642210-1642826-203822-204335,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,4,Julie Vanloo,1642210,28,03:07,0,,0,,0,,0,,False,30,,24.1,0.343,170.0,Arc3,3,187.0,OffDeadball,NYL,02:50,,-197,139,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,61,,,,,,False,1611661323,328.0,587,2026-05-08,1022600001,1627668-1627673-1642210-203822-204335,False,CON,1642800-1642809-1643429-1643449-203398,,,,,,1611661313,4,Jonquel Jones,1627673,18,05:45,1627668,Breanna Stewart,1642800,Aneesah Morrow,0,,0,,False,25,,24.0,0.335,331.0,Arc3,3,345.0,OffArc3Miss,NYL,05:31,,196,139,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,62,,,,,,False,1611661323,357.0,583,2026-05-08,1022600001,1627668-1627673-1642210-203822-204335,False,CON,1642800-1642809-1643429-1643449-203398,,,,,,1611661313,4,Rebekah Gardner,203822,16,06:08,1627673,Jonquel Jones,203398,Brittney Griner,0,,0,,False,25,,4.3,0.4359,359.0,ShortMidRange,2,368.0,OffArc3Miss,NYL,05:59,,40,16,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,63,,,,,,False,1611661323,405.0,561,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1642817-1643429-1643441-1643449-203398,,,,,,1611661313,4,Jonquel Jones,1627673,12,07:01,204335,Betnijah Laney-Hamilton,1642817,Hailey Van Lith,0,,0,,False,25,,22.8,0.3468,410.0,Corner3,3,421.0,OffCorner3Miss,NYL,06:50,,-227,-22,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,64,,,,,,False,1611661323,433.0,557,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1642817-1643429-1643441-1643449-203398,Breanna Stewart,1627668.0,Marine Johannes,1629546.0,AtRim,1611661313,4,Breanna Stewart,1627668,10,07:17,204335,Betnijah Laney-Hamilton,1642817,Hailey Van Lith,0,,0,,True,25,0.0,0.6,0.6399,436.0,AtRim,2,437.0,OffShortMidRangeBlock,NYL,07:16,,0,-6,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,65,,,,,,False,1611661323,433.0,555,2026-05-08,1022600001,1627668-1627673-1629546-1631136-204335,False,CON,1642817-1643429-1643441-1643449-203398,,,,,,1611661313,4,Marine Johannes,1629546,10,07:17,204335,Betnijah Laney-Hamilton,1642817,Hailey Van Lith,0,,0,,False,25,,2.7,0.5703,437.0,AtRim,2,437.0,OffShortMidRangeBlock,NYL,07:17,,21,17,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,66,,,,,,False,1611661323,455.0,547,2026-05-08,1022600001,1627668-1629546-1629566-1631136-204335,False,CON,1631135-1642817-1643429-1643441-1643449,,,,,,1611661313,4,Han Xu,1629566,8,07:57,0,,1642817,Hailey Van Lith,0,,0,,False,25,,11.6,0.362,457.0,ShortMidRange,2,477.0,OffLongMidRangeMake,NYL,07:37,,-116,0,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,67,,,,,,False,1611661323,491.0,542,2026-05-08,1022600001,1627668-1629546-1629566-1631136-204335,False,CON,1631135-1642817-1643429-1643441-1643449,,,,,,1611661313,4,Marine Johannes,1629546,6,08:27,0,,0,,1629546,Marine Johannes,1643449,Charlisse Leger-Walker,False,25,,22.1,0.3094,504.0,LongMidRange,2,507.0,OffLiveBallTurnover,NYL,08:24,,153,159,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,68,,,,,,False,1611661323,511.0,538,2026-05-08,1022600001,1627668-1629546-1629566-1631136-204335,False,CON,1631135-1642817-1643429-1643441-1643449,,,,,,1611661313,4,Betnijah Laney-Hamilton,204335,4,08:50,0,,1642817,Hailey Van Lith,0,,0,,False,25,,24.0,0.4106,513.0,Corner3,3,530.0,OffShortMidRangeMake,NYL,08:33,,239,22,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,69,,,,,,False,1611661323,543.0,535,2026-05-08,1022600001,1627668-1629546-1629566-1631136-204335,False,CON,1631135-1642817-1643429-1643441-1643449,,0.0,Breanna Stewart,1627668.0,Team,1611661313,4,Breanna Stewart,1627668,2,09:41,0,,0,,1629546,Marine Johannes,1642817,Hailey Van Lith,False,27,14.0,4.9,0.4541,546.0,ShortMidRange,2,581.0,OffLiveBallTurnover,NYL,09:06,,46,18,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,70,,,,,,False,1611661323,543.0,531,2026-05-08,1022600001,1627668-1629546-1629566-1631136-204335,False,CON,1631135-1642817-1643429-1643441-1643449,,,,,,1611661313,4,Breanna Stewart,1627668,2,09:41,0,,0,,1629546,Marine Johannes,1642817,Hailey Van Lith,False,27,,22.7,0.3622,563.0,Corner3,3,581.0,OffLiveBallTurnover,NYL,09:23,,-227,-7,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,71,,,,,,False,1611661323,72.0,496,2026-05-08,1022600001,1627673-1629566-1642210-203822-204335,False,CON,1631135-1642817-1643429-1643441-1643449,,,,,,1611661313,3,Han Xu,1629566,37,01:31,1627673,Jonquel Jones,1643441,Raegan Beers,0,,0,,False,22,,23.3,0.3605,75.0,Arc3,3,91.0,OffFTMiss,NYL,01:15,,-169,160,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,72,,,,,,False,1611661323,104.0,480,2026-05-08,1022600001,1627673-1629566-1642210-203822-204335,False,CON,1631135-1641649-1643429-1643441-1643449,,,,,,1611661313,3,Betnijah Laney-Hamilton,204335,35,02:05,0,,0,,0,,0,,False,23,,23.7,0.3485,112.0,Corner3,3,125.0,OffDeadball,NYL,01:52,,-234,-37,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,73,,,,,,False,1611661323,245.0,440,2026-05-08,1022600001,1627668-1629546-1629566-1642210-203822,False,CON,1629568-1631135-1641649-1642800-1643449,,,,,,1611661313,3,Breanna Stewart,1627668,25,04:15,1629566,Han Xu,1641649,Diamond Miller,0,,0,,False,23,,22.6,0.4089,249.0,Corner3,3,255.0,OffArc3Miss,NYL,04:09,,-214,72,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,74,,,,,,False,1611661323,0.0,349,2026-05-08,1022600001,1627668-1627673-1629546-203822-204335,False,CON,1641649-1642809-1642817-1643449-203398,,,,,,1611661313,2,Marine Johannes,1629546,47,00:01,0,,1642809,Saniya Rivers,0,,0,,False,29,,49.7,0.0,0.4,Arc3,3,1.9,OffLongMidRangeMake,NYL,00:00,,-88,489,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,75,,,,,,False,1611661323,188.0,276,2026-05-08,1022600001,1627673-1629546-1629566-1642210-203822,False,CON,1629568-1641649-1642800-1642809-203398,Marine Johannes,1629546.0,Rebekah Gardner,203822.0,Arc3,1611661313,2,Han Xu,1629566,29,03:19,1642210,Julie Vanloo,1642800,Aneesah Morrow,0,,0,,False,26,3.0,26.8,0.4165,188.0,Arc3,3,199.0,OffArc3Miss,NYL,03:08,,-83,255,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661313__b6e7fcde,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661313,200,76,,,,,,False,1611661323,188.0,274,2026-05-08,1022600001,1627673-1629546-1629566-1642210-203822,False,CON,1629568-1641649-1642800-1642809-203398,,,,,,1611661313,2,Rebekah Gardner,203822,29,03:19,1642210,Julie Vanloo,1642800,Aneesah Morrow,0,,0,,False,26,,24.7,0.355,195.0,Arc3,3,199.0,OffArc3Miss,NYL,03:15,,-191,156,False,shots,4Q/OT | margin -3..3 | 300..120,team
