league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,0,,,,,,False,1611661328,30.4,632,2026-05-10,1022600007,1629568-1642800-1642817-1643449-203398,False,SEA,1631141-1641651-1642798-1643428-203828,,,,,,1611661323,4,Kennedy Burke,1629568,43,00:36,0,,0,,0,,0,,False,-7,,24.4,0.2373,33.4,Arc3,3,36.2,OffTimeout,CON,00:33,,88,228
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,54,,,,,,False,1611661313,19.7,515,2026-05-08,1022600001,1631135-1642817-1643429-1643441-1643449,False,NYL,1627668-1629566-1642210-203822-204335,,,,,,1611661323,3,Gianna Kneepkens,1643429,42,00:36,0,,0,,0,,0,,False,-25,,27.4,0.3365,22.6,Arc3,3,36.6,OffFTMake,CON,00:22,,-167,217
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,55,,,,,,False,1611661313,91.0,489,2026-05-08,1022600001,1631135-1642817-1643429-1643441-1643449,False,NYL,1627673-1629566-1642210-203822-204335,,,,,,1611661323,3,Gianna Kneepkens,1643429,36,01:44,0,,0,,1631135,Olivia Nelson-Ododa,203822,Rebekah Gardner,False,-23,,23.9,0.3964,96.0,Arc3,3,104.0,OffLiveBallTurnover,CON,01:36,,183,154
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,56,,,,,,False,1611661313,125.0,477,2026-05-08,1022600001,1631135-1641649-1643429-1643441-1643449,False,NYL,1627673-1629566-1642210-203822-204335,,,,,,1611661323,3,Diamond Miller,1641649,34,02:29,0,,0,,0,,0,,False,-23,,23.0,0.2826,128.0,Corner3,3,149.0,OffDeadball,CON,02:08,,230,12
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,57,,,,,,False,1611661313,181.0,462,2026-05-08,1022600001,1629568-1631135-1641649-1643441-1643449,False,NYL,1627673-1629566-1642210-203822-204335,,,,,,1611661323,3,Charlisse Leger-Walker,1643449,30,03:14,0,,1627673,Jonquel Jones,0,,0,,False,-23,,11.1,0.4517,184.0,ShortMidRange,2,194.0,OffAtRimMake,CON,03:04,,-18,110
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,58,,,,,,False,1611661313,225.0,448,2026-05-08,1022600001,1629568-1631135-1641649-1642800-1643449,False,NYL,1627668-1629546-1629566-1642210-203822,,0.0,Diamond Miller,1641649.0,TeamBlocked,1611661323,3,Olivia Nelson-Ododa,1631135,26,04:05,1641649,Diamond Miller,1627668,Breanna Stewart,0,,0,,False,-24,11.0,4.4,0.5666,227.0,ShortMidRange,2,245.0,OffCorner3Miss,CON,03:47,,39,20
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,59,,,,,,False,1611661313,255.0,438,2026-05-08,1022600001,1629568-1631135-1641649-1642800-1643449,False,NYL,1627668-1629546-1629566-1642210-203822,,,,,,1611661323,3,Diamond Miller,1641649,24,04:38,0,,0,,0,,0,,False,-23,,25.5,0.3591,259.0,Arc3,3,278.0,OffDeadball,CON,04:19,,-213,140
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,60,,,,,,False,1611661313,371.0,407,2026-05-08,1022600001,1629568-1641649-1642800-1642809-203398,False,NYL,1627668-1627673-1629546-1631136-204335,,,,,,1611661323,3,Brittney Griner,203398,16,06:34,0,,0,,0,,0,,False,-22,,7.6,0.3632,378.0,ShortMidRange,2,394.0,OffDeadball,CON,06:18,,-46,61
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,61,,,,,,False,1611661313,568.0,360,2026-05-08,1022600001,1629568-1641649-1642800-1642809-203398,False,NYL,1627668-1627673-1629546-1631136-204335,,,,,,1611661323,3,Aneesah Morrow,1642800,2,09:51,0,,0,,0,,0,,False,-29,,24.5,0.3962,571.0,Arc3,3,591.0,OffDeadball,CON,09:31,,174,173
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,62,,,,,,False,1611661313,70.0,314,2026-05-08,1022600001,1629568-1641649-1642809-1642817-203398,False,NYL,1627668-1627673-1629546-1642210-204335,,,,,,1611661323,2,Diamond Miller,1641649,38,01:27,0,,204335,Betnijah Laney-Hamilton,0,,0,,False,-29,,3.5,0.6954,72.0,AtRim,2,87.0,OffShortMidRangeMake,CON,01:12,,27,23
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,63,,,,,,False,1611661313,115.0,307,2026-05-08,1022600001,1629568-1641649-1642809-1642817-203398,False,NYL,1627668-1627673-1629546-1642210-204335,,,,,,1611661323,2,Kennedy Burke,1629568,34,02:12,0,,0,,0,,0,,False,-27,,2.5,0.5678,117.0,AtRim,2,132.0,OffDeadball,CON,01:57,,21,13
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,64,,,,,,False,1611661313,142.0,298,2026-05-08,1022600001,1629568-1641649-1642809-1642817-203398,False,NYL,1627668-1629546-1629566-1642210-203822,,,,,,1611661323,2,Diamond Miller,1641649,32,02:45,0,,0,,0,,0,,False,-27,,16.9,0.3913,145.0,LongMidRange,2,165.0,OffFTMake,CON,02:25,,-94,141
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,65,,,,,,False,1611661313,199.0,272,2026-05-08,1022600001,1629568-1641649-1642800-1642809-203398,False,NYL,1627673-1629546-1629566-1642210-203822,,,,,,1611661323,2,Aneesah Morrow,1642800,28,03:37,1642800,Aneesah Morrow,203822,Rebekah Gardner,0,,0,,False,-26,,25.5,0.3516,202.0,Arc3,3,217.0,OffShortMidRangeMiss,CON,03:22,,118,226
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,66,,,,,,False,1611661313,278.0,237,2026-05-08,1022600001,1629568-1641649-1642800-1642809-203398,False,NYL,1627668-1627673-1629546-1631136-203822,,,,,,1611661323,2,Aneesah Morrow,1642800,20,04:51,1629568,Kennedy Burke,1627668,Breanna Stewart,0,,0,,False,-25,,6.1,0.4015,280.0,ShortMidRange,2,291.0,OffArc3Miss,CON,04:40,,-47,39
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,67,,,,,,False,1611661313,312.0,231,2026-05-08,1022600001,1629568-1641649-1642800-1642809-203398,False,NYL,1627668-1627673-1629546-1631136-203822,,,,,,1611661323,2,Aneesah Morrow,1642800,18,05:41,0,,0,,0,,0,,False,-25,,9.3,0.2011,316.0,ShortMidRange,2,341.0,OffTimeout,CON,05:16,,45,81
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,68,,,,,,False,1611661313,375.0,217,2026-05-08,1022600001,1641649-1642800-1642809-1642817-203398,False,NYL,1627668-1627673-1629546-1631136-204335,,,,,,1611661323,2,Diamond Miller,1641649,14,06:23,203398,Brittney Griner,1627668,Breanna Stewart,0,,0,,False,-25,,24.0,0.3865,377.0,Arc3,3,383.0,OffShortMidRangeMiss,CON,06:17,,-191,145
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,69,,,,,,False,1611661313,482.0,174,2026-05-08,1022600001,1631135-1642817-1643429-1643441-1643449,False,NYL,1627668-1627673-1629546-1631136-204335,,,,,,1611661323,2,Raegan Beers,1643441,6,08:24,0,,204335,Betnijah Laney-Hamilton,0,,0,,False,-27,,14.6,0.4183,490.0,LongMidRange,2,504.0,OffShortMidRangeMake,CON,08:10,,26,144
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,70,,,,,,False,1611661313,511.0,171,2026-05-08,1022600001,1631135-1642817-1643429-1643441-1643449,False,NYL,1627668-1627673-1629546-1631136-204335,,,,,,1611661323,2,Gianna Kneepkens,1643429,4,08:49,0,,0,,0,,0,,False,-25,,23.5,0.3511,515.0,Corner3,3,529.0,OffDeadball,CON,08:35,,232,36
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,71,,,,,,False,1611661313,553.0,166,2026-05-08,1022600001,1631135-1642817-1643429-1643441-1643449,False,NYL,1627668-1627673-1629546-1631136-204335,,,,,,1611661323,2,Hailey Van Lith,1642817,2,09:40,0,,204335,Betnijah Laney-Hamilton,0,,0,,False,-25,,16.5,0.4222,554.0,LongMidRange,2,580.0,OffLongMidRangeMake,CON,09:14,,6,165
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,72,,,,,,False,1611661313,2.5,154,2026-05-08,1022600001,1631135-1642817-1643429-1643441-1643449,False,NYL,1627673-1629546-1629566-1642210-203822,,,,,,1611661323,1,Gianna Kneepkens,1643429,45,00:20,0,,1627673,Jonquel Jones,0,,0,,False,-23,,14.9,0.313,2.5,LongMidRange,2,20.9,OffAtRimMake,CON,00:02,,149,1
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,73,,,,,,False,1611661313,57.9,147,2026-05-08,1022600001,1631135-1642817-1643429-1643441-1643449,False,NYL,1627673-1629546-1629566-1642210-203822,,,,,,1611661323,1,Charlisse Leger-Walker,1643449,41,01:14,0,,0,,0,,0,,False,-21,,6.8,0.3747,60.0,ShortMidRange,2,74.0,OffFTMake,CON,01:00,,24,64
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,74,,,,,,False,1611661313,74.0,139,2026-05-08,1022600001,1629568-1631135-1643429-1643441-1643449,False,NYL,1627673-1629546-1629566-1642210-203822,,,,,,1611661323,1,Charlisse Leger-Walker,1643449,39,01:18,1643441,Raegan Beers,1629566,Han Xu,0,,0,,False,-19,,23.3,0.3644,74.0,Arc3,3,78.0,OffCorner3Miss,CON,01:14,,-194,129
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,75,,,,,,False,1611661313,98.0,134,2026-05-08,1022600001,1629568-1631135-1643429-1643441-1643449,False,NYL,1627673-1629546-1629566-1642210-203822,Olivia Nelson-Ododa,1631135.0,Charlisse Leger-Walker,1643449.0,ShortMidRangeBlocked,1611661323,1,Kennedy Burke,1629568,37,01:59,1631135,Olivia Nelson-Ododa,203822,Rebekah Gardner,0,,0,,False,-19,1.0,5.1,0.3792,99.0,ShortMidRange,2,119.0,OffFTMiss,CON,01:39,,29,42
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,76,,,,,,False,1611661313,129.0,114,2026-05-08,1022600001,1629568-1631135-1643429-1643449-203398,False,NYL,1627673-1629546-1629566-1642210-203822,,,,,,1611661323,1,Olivia Nelson-Ododa,1631135,35,02:32,0,,1627668,Breanna Stewart,0,,0,,False,-19,,4.1,0.431,132.0,ShortMidRange,2,152.0,OffAtRimMake,CON,02:12,,35,22
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,77,,,,,,False,1611661313,173.0,102,2026-05-08,1022600001,1629568-1631135-1642809-1643449-203398,False,NYL,1627668-1629546-1629566-1642210-203822,,,,,,1611661323,1,Brittney Griner,203398,33,03:13,0,,0,,0,,0,,False,-17,,14.0,0.3964,176.0,LongMidRange,2,193.0,OffFTMake,CON,02:56,,-74,119
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,78,,,,,,False,1611661313,195.0,96,2026-05-08,1022600001,1629568-1631135-1642809-1643449-203398,False,NYL,1627668-1629546-1629566-1642210-203822,,,,,,1611661323,1,Kennedy Burke,1629568,31,03:25,1642809,Saniya Rivers,1629546,Marine Johannes,0,,0,,False,-15,,27.3,0.3611,198.0,Arc3,3,205.0,OffCorner3Miss,CON,03:18,,170,213
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,79,,,,,,False,1611661313,296.0,75,2026-05-08,1022600001,1629568-1642800-1642809-1643449-203398,False,NYL,1627668-1629566-1631136-1642210-203822,,,,,,1611661323,1,Saniya Rivers,1642809,23,05:08,0,,1627668,Breanna Stewart,0,,0,,False,-12,,13.3,0.4085,299.0,ShortMidRange,2,308.0,OffShortMidRangeMake,CON,04:59,,-133,-3
wnba,wnba_current_season_shot_pace,shot_pace,shots,get-shots,2026,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2026', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2026__season_type-Regular_Season__entity_id-1611661323__107cbc8a,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2026&SeasonType=Regular+Season&EntityId=1611661323,200,80,,,,,,False,1611661313,314.0,67,2026-05-08,1022600001,1629568-1642800-1642809-1643449-203398,False,NYL,1627668-1629546-1629566-1631136-203822,,,,,,1611661323,1,Charlisse Leger-Walker,1643449,21,05:32,0,,0,,0,,0,,False,-10,,17.2,0.3599,317.0,LongMidRange,2,332.0,OffDeadball,CON,05:17,,99,141
