player_id,player_name,player_name_key,team_id,season,season_type,request_id,request_url,request_status,source_file,on_minutes,off_minutes,pts_per100_poss_on,pts_per100_poss_off,pts_per100_poss_on_off,assist_points_per100_poss_on,assist_points_per100_poss_off,assist_points_per100_poss_on_off,fta_per100_poss_on,fta_per100_poss_off,fta_per100_poss_on_off,turnovers_per100_poss_on,turnovers_per100_poss_off,turnovers_per100_poss_on_off,assists_per100_poss_on,assists_per100_poss_off,assists_per100_poss_on_off,ts_pct_on,ts_pct_off,ts_pct_on_off,efg_pct_on,efg_pct_off,efg_pct_on_off,fg3_pct_on,fg3_pct_off,fg3_pct_on_off,fg2_pct_on,fg2_pct_off,fg2_pct_on_off,usage_on,usage_off,usage_on_off,live_ball_turnover_pct_on,live_ball_turnover_pct_off,live_ball_turnover_pct_on_off,def_rebound_pct_on,def_rebound_pct_off,def_rebound_pct_on_off,off_rebound_pct_on,off_rebound_pct_off,off_rebound_pct_on_off,second_chance_points_pct_on,second_chance_points_pct_off,second_chance_points_pct_on_off,penalty_points_pct_on,penalty_points_pct_off,penalty_points_pct_on_off,penalty_off_poss_pct_on,penalty_off_poss_pct_off,penalty_off_poss_pct_on_off,avg2pt_shot_distance_on,avg2pt_shot_distance_off,avg2pt_shot_distance_on_off,avg3pt_shot_distance_on,avg3pt_shot_distance_off,avg3pt_shot_distance_on_off,shot_quality_avg_on,shot_quality_avg_off,shot_quality_avg_on_off,seconds_per_poss_off_on,seconds_per_poss_off_off,seconds_per_poss_off_on_off,seconds_per_poss_def_on,seconds_per_poss_def_off,seconds_per_poss_def_on_off,at_rim_frequency_on,at_rim_frequency_off,at_rim_frequency_on_off,at_rim_accuracy_on,at_rim_accuracy_off,at_rim_accuracy_on_off,at_rim_pct_assisted_on,at_rim_pct_assisted_off,at_rim_pct_assisted_on_off,arc3_frequency_on,arc3_frequency_off,arc3_frequency_on_off,arc3_accuracy_on,arc3_accuracy_off,arc3_accuracy_on_off,arc3_pct_assisted_on,arc3_pct_assisted_off,arc3_pct_assisted_on_off,corner3_frequency_on,corner3_frequency_off,corner3_frequency_on_off,corner3_accuracy_on,corner3_accuracy_off,corner3_accuracy_on_off,corner3_pct_assisted_on,corner3_pct_assisted_off,corner3_pct_assisted_on_off,shooting_fouls_drawn_pct_on,shooting_fouls_drawn_pct_off,shooting_fouls_drawn_pct_on_off,two_pt_shooting_fouls_drawn_pct_on,two_pt_shooting_fouls_drawn_pct_off,two_pt_shooting_fouls_drawn_pct_on_off,three_pt_shooting_fouls_drawn_pct_on,three_pt_shooting_fouls_drawn_pct_off,three_pt_shooting_fouls_drawn_pct_on_off,on_net_rating,off_net_rating,net_rating_diff,on_off_ortg_diff,on_off_drtg_diff,team_ts_diff,team_efg_diff,team_3pt_pct_diff,team_3pa_rate_diff,team_tov_pct_diff,team_ast_pct_diff,team_oreb_pct_diff,team_dreb_pct_diff,opp_ts_diff,opp_rim_rate_diff,opp_3pa_rate_diff,pace_diff,onoff_sample_flag,onoff_impact_score
1628882,Lexie Brown,lexiebrown,1611661328,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1628882__b12f7ac0,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661328&PlayerId=1628882,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1628882__b12f7ac0__results.csv,71.385,591.692,20.908,16.308,4.601,13.777,9.625,4.152,5.858,3.169,2.69,2.703,2.546,0.157,5.434,4.07,1.364,0.517,0.502,0.015,0.485,0.473,0.012,0.309,0.297,0.012,0.467,0.445,0.022,19.319,16.103,3.216,0.383,0.426,-0.043,0.147,0.101,0.046,0.029,0.038,-0.009,0.088,0.13,-0.042,0.352,0.155,0.197,0.332,0.189,0.143,6.444,6.568,-0.124,19.27,20.796,-1.525,0.451,0.462,-0.011,13.665,14.645,-0.981,14.385,13.976,0.409,0.32,0.298,0.022,0.614,0.574,0.04,0.605,0.503,0.101,0.195,0.187,0.008,0.306,0.29,0.016,0.639,0.785,-0.146,0.032,0.085,-0.053,0.323,0.321,0.002,0.385,0.769,-0.385,0.135,0.078,0.057,0.165,0.111,0.054,0.0,0.004,-0.004,,,,4.601,,0.015,0.012,0.012,,-0.043,1.364,-0.009,0.046,,,,-0.981,large,100.0
1629574,Li Yueru,liyueru,1611661328,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1629574__e3d3276a,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661328&PlayerId=1629574,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1629574__e3d3276a__results.csv,24.0,650.692,13.616,16.657,-3.041,7.803,9.585,-1.782,3.131,3.286,-0.155,2.081,2.406,-0.325,3.263,4.08,-0.817,0.356,0.496,-0.14,0.343,0.468,-0.125,0.282,0.273,0.009,0.268,0.472,-0.204,12.811,16.143,-3.332,0.277,0.447,-0.17,0.092,0.104,-0.012,0.018,0.032,-0.013,0.169,0.112,0.057,0.259,0.174,0.086,0.277,0.191,0.085,4.154,6.731,-2.578,14.564,20.953,-6.389,0.346,0.456,-0.11,10.519,14.357,-3.839,10.688,13.945,-3.258,0.181,0.255,-0.073,0.404,0.649,-0.245,0.288,0.538,-0.25,0.148,0.225,-0.076,0.244,0.267,-0.024,0.192,0.782,-0.59,0.086,0.088,-0.002,0.167,0.311,-0.144,0.231,0.846,-0.615,0.068,0.085,-0.017,0.09,0.123,-0.034,0.0,0.008,-0.008,,,,-3.041,,-0.14,-0.125,0.009,,-0.17,-0.817,-0.013,-0.012,,,,-3.839,large,0.0
1642307,Mackenzie Holmes,mackenzieholmes,1611661328,2025,Playoffs,get-on-off__player_on_off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-1642307__13bc5a6f,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Playoffs&TeamId=1611661328&PlayerId=1642307,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-1642307__13bc5a6f__results.csv,1.818,52.273,13.636,14.651,-1.015,7.273,6.632,0.641,5.455,2.008,3.446,0.0,3.746,-3.746,2.727,2.869,-0.142,0.326,0.37,-0.044,0.258,0.352,-0.094,0.136,0.241,-0.104,0.136,0.354,-0.218,8.182,17.756,-9.574,0.0,0.55,-0.55,0.052,0.107,-0.055,0.0,0.031,-0.031,0.0,0.047,-0.047,0.364,0.157,0.207,0.364,0.13,0.234,0.727,7.39,-6.663,4.518,18.96,-14.442,0.142,0.368,-0.226,4.691,13.294,-8.603,6.869,13.285,-6.417,0.045,0.121,-0.076,0.091,0.279,-0.188,0.0,0.303,-0.303,0.061,0.136,-0.076,0.045,0.254,-0.208,0.091,0.337,-0.246,0.091,0.028,0.063,0.091,0.091,0.0,0.091,0.182,-0.091,0.076,0.07,0.006,0.121,0.087,0.035,0.0,0.0,0.0,,,,-1.015,,-0.044,-0.094,-0.104,,-0.55,-0.142,-0.031,-0.055,,,,-8.603,small,0.0
1642307,Mackenzie Holmes,mackenzieholmes,1611661328,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1642307__04ebb7ab,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661328&PlayerId=1642307,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1642307__04ebb7ab__results.csv,17.923,658.308,14.624,16.999,-2.375,9.375,9.625,-0.249,2.119,3.92,-1.801,3.345,2.659,0.686,3.718,4.167,-0.449,0.45,0.469,-0.019,0.43,0.43,-0.0,0.194,0.305,-0.11,0.459,0.418,0.041,17.164,16.958,0.206,0.423,0.473,-0.05,0.123,0.104,0.019,0.024,0.032,-0.008,0.063,0.111,-0.049,0.034,0.198,-0.163,0.236,0.212,0.024,7.493,6.893,0.6,15.177,22.808,-7.63,0.381,0.455,-0.074,15.085,14.231,0.854,12.843,14.053,-1.21,0.08,0.238,-0.159,0.204,0.591,-0.387,0.179,0.544,-0.364,0.323,0.227,0.097,0.201,0.277,-0.076,0.365,0.837,-0.472,0.011,0.099,-0.088,0.0,0.396,-0.396,0.0,0.923,-0.923,0.041,0.101,-0.06,0.052,0.145,-0.092,0.0,0.008,-0.008,,,,-2.375,,-0.019,-0.0,-0.11,,-0.05,-0.449,-0.008,0.019,,,,0.854,large,30.75
203014,Nneka Ogwumike,nnekaogwumike,1611661328,2025,Playoffs,get-on-off__player_on_off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-203014__7ac9e9f9,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Playoffs&TeamId=1611661328&PlayerId=203014,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-203014__7ac9e9f9__results.csv,33.727,12.364,8.812,20.68,-11.868,5.337,10.006,-4.669,1.346,4.771,-3.425,1.969,2.11,-0.141,2.305,4.075,-1.769,0.269,0.487,-0.219,0.252,0.468,-0.216,0.104,0.245,-0.141,0.25,0.527,-0.277,11.011,17.937,-6.926,0.423,0.273,0.15,0.059,0.105,-0.045,0.024,0.03,-0.006,0.033,0.053,-0.02,0.105,0.474,-0.369,0.084,0.508,-0.424,4.649,6.091,-1.442,11.141,17.84,-6.699,0.292,0.373,-0.081,9.929,12.236,-2.307,9.481,15.32,-5.839,0.113,0.131,-0.019,0.127,0.409,-0.282,0.273,0.182,0.091,0.09,0.2,-0.11,0.109,0.245,-0.136,0.159,0.364,-0.205,0.028,0.01,0.018,0.061,0.091,-0.03,0.091,0.091,0.0,0.052,0.107,-0.055,0.061,0.14,-0.079,0.0,0.0,0.0,,,,-11.868,,-0.219,-0.216,-0.141,,0.15,-1.769,-0.006,-0.045,,,,-2.307,small,0.0
203014,Nneka Ogwumike,nnekaogwumike,1611661328,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-203014__93e476b6,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661328&PlayerId=203014,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-203014__93e476b6__results.csv,418.154,158.308,14.354,16.444,-2.091,8.58,10.174,-1.595,3.137,4.138,-1.001,2.269,2.932,-0.663,3.762,4.324,-0.562,0.426,0.494,-0.067,0.39,0.455,-0.065,0.261,0.294,-0.033,0.338,0.446,-0.108,14.398,16.862,-2.464,0.415,0.376,0.038,0.083,0.109,-0.026,0.029,0.031,-0.003,0.122,0.101,0.021,0.154,0.226,-0.072,0.206,0.252,-0.046,6.661,6.953,-0.292,20.893,20.92,-0.026,0.421,0.447,-0.025,14.684,14.245,0.439,14.143,13.993,0.149,0.216,0.251,-0.035,0.458,0.62,-0.161,0.421,0.541,-0.121,0.219,0.212,0.007,0.234,0.304,-0.07,0.695,0.665,0.03,0.107,0.071,0.036,0.327,0.324,0.003,0.769,0.692,0.077,0.085,0.108,-0.024,0.146,0.147,-0.001,0.011,0.0,0.011,,,,-2.091,,-0.067,-0.065,-0.033,,0.038,-0.562,-0.003,-0.026,,,,0.439,large,0.0
203400,Skylar Diggins,skylardiggins,1611661328,2025,Playoffs,get-on-off__player_on_off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-203400__0aef6052,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Playoffs&TeamId=1611661328&PlayerId=203400,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-203400__0aef6052__results.csv,35.455,10.364,9.491,18.123,-8.632,4.923,9.378,-4.455,1.591,3.48,-1.889,1.862,2.339,-0.477,2.052,4.135,-2.083,0.279,0.437,-0.158,0.262,0.424,-0.162,0.187,0.159,0.028,0.265,0.505,-0.239,9.842,18.317,-8.474,0.436,0.273,0.163,0.087,0.12,-0.033,0.027,0.029,-0.002,0.029,0.061,-0.032,0.13,0.38,-0.25,0.113,0.371,-0.258,4.105,5.84,-1.734,13.419,15.611,-2.192,0.248,0.393,-0.145,9.232,12.167,-2.934,8.548,14.375,-5.827,0.092,0.227,-0.135,0.242,0.318,-0.076,0.318,0.182,0.136,0.086,0.186,-0.1,0.189,0.068,0.12,0.236,0.182,0.055,0.028,0.015,0.013,0.091,0.091,0.0,0.182,0.091,0.091,0.055,0.076,-0.021,0.067,0.085,-0.018,0.0,0.0,0.0,,,,-8.632,,-0.158,-0.162,0.028,,0.163,-2.083,-0.002,-0.033,,,,-2.934,small,0.0
203400,Skylar Diggins,skylardiggins,1611661328,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-203400__074ee943,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661328&PlayerId=203400,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-203400__074ee943__results.csv,413.308,164.231,15.631,15.733,-0.102,7.414,8.704,-1.29,3.082,4.005,-0.923,2.155,3.061,-0.906,3.227,3.72,-0.493,0.448,0.467,-0.019,0.419,0.419,-0.001,0.309,0.214,0.095,0.387,0.446,-0.059,14.93,16.773,-1.843,0.428,0.399,0.029,0.092,0.119,-0.026,0.031,0.032,-0.001,0.108,0.113,-0.005,0.141,0.278,-0.136,0.196,0.279,-0.083,6.415,6.805,-0.39,20.811,21.072,-0.261,0.416,0.454,-0.039,14.71,14.326,0.384,14.225,13.797,0.427,0.202,0.284,-0.082,0.514,0.596,-0.082,0.437,0.572,-0.135,0.217,0.21,0.006,0.288,0.214,0.074,0.816,0.712,0.104,0.106,0.071,0.035,0.344,0.26,0.084,0.769,0.615,0.154,0.081,0.099,-0.018,0.102,0.14,-0.038,0.012,0.0,0.012,,,,-0.102,,-0.019,-0.001,0.095,,0.029,-0.493,-0.001,-0.026,,,,0.384,large,0.0
1627676,Tiffany Mitchell,tiffanymitchell,1611661328,2025,Playoffs,get-on-off__player_on_off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-1627676__7a94c412,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Playoffs&TeamId=1611661328&PlayerId=1627676,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-1627676__7a94c412__results.csv,4.273,49.273,14.02,12.318,1.702,2.789,6.835,-4.046,3.0,2.054,0.946,3.598,2.25,1.349,1.395,2.947,-1.552,0.355,0.323,0.033,0.345,0.303,0.041,0.136,0.242,-0.106,0.379,0.287,0.092,15.024,12.306,2.718,0.091,0.463,-0.372,0.178,0.095,0.084,0.0,0.033,-0.033,0.0,0.05,-0.05,0.247,0.167,0.08,0.249,0.138,0.111,2.915,4.909,-1.994,6.809,16.705,-9.896,0.269,0.289,-0.02,11.303,10.002,1.302,12.05,10.013,2.036,0.189,0.109,0.081,0.303,0.27,0.033,0.091,0.318,-0.227,0.106,0.116,-0.01,0.045,0.255,-0.21,0.091,0.337,-0.246,0.023,0.029,-0.006,0.091,0.091,0.0,0.091,0.182,-0.091,0.132,0.066,0.065,0.136,0.083,0.053,0.0,0.0,0.0,,,,1.702,,0.033,0.041,-0.106,,-0.372,-1.552,-0.033,0.084,,,,1.302,small,100.0
1627676,Tiffany Mitchell,tiffanymitchell,1611661328,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1627676__64fbaf69,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661328&PlayerId=1627676,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1627676__64fbaf69__results.csv,93.692,563.615,17.894,16.469,1.425,10.999,9.531,1.468,4.274,3.702,0.572,2.845,2.584,0.261,4.797,4.105,0.692,0.458,0.476,-0.018,0.43,0.439,-0.009,0.179,0.282,-0.103,0.437,0.448,-0.011,17.4,16.307,1.093,0.5,0.415,0.085,0.128,0.107,0.021,0.023,0.036,-0.013,0.061,0.142,-0.081,0.228,0.153,0.075,0.232,0.197,0.034,6.298,6.741,-0.444,18.948,20.856,-1.908,0.413,0.457,-0.044,12.953,14.369,-1.416,12.761,13.992,-1.232,0.221,0.257,-0.036,0.596,0.616,-0.02,0.355,0.536,-0.181,0.242,0.211,0.032,0.156,0.262,-0.106,0.481,0.789,-0.308,0.048,0.098,-0.05,0.262,0.326,-0.064,0.385,0.769,-0.385,0.086,0.09,-0.005,0.121,0.129,-0.008,0.0,0.011,-0.011,,,,1.425,,-0.018,-0.009,-0.103,,0.085,0.692,-0.013,0.021,,,,-1.416,large,92.59
1641660,Zia Cooke,ziacooke,1611661328,2025,Playoffs,get-on-off__player_on_off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-1641660__3438c594,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Playoffs&TeamId=1611661328&PlayerId=1641660,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Playoffs__team_id-1611661328__player_id-1641660__3438c594__results.csv,2.636,51.091,12.527,12.244,0.283,3.409,6.728,-3.319,3.788,1.974,1.813,0.0,2.25,-2.25,1.136,2.911,-1.774,0.371,0.323,0.049,0.394,0.304,0.09,0.136,0.242,-0.106,0.273,0.29,-0.018,10.85,14.342,-3.492,0.0,0.459,-0.459,0.079,0.093,-0.014,0.0,0.031,-0.031,0.0,0.049,-0.049,0.212,0.16,0.052,0.269,0.132,0.137,2.218,5.354,-3.135,6.809,18.959,-12.15,0.2,0.337,-0.137,7.376,11.134,-3.758,7.459,11.425,-3.966,0.0,0.123,-0.123,0.0,0.279,-0.279,0.0,0.303,-0.303,0.152,0.159,-0.007,0.045,0.255,-0.21,0.091,0.337,-0.246,0.091,0.028,0.063,0.091,0.091,0.0,0.091,0.182,-0.091,0.136,0.064,0.072,0.182,0.08,0.102,0.0,0.0,0.0,,,,0.283,,0.049,0.09,-0.106,,-0.459,-1.774,-0.031,-0.014,,,,-3.758,small,0.0
1641660,Zia Cooke,ziacooke,1611661328,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1641660__9f616c8f,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661328&PlayerId=1641660,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661328__player_id-1641660__9f616c8f__results.csv,80.231,580.385,15.085,16.146,-1.06,7.939,10.415,-2.476,3.382,3.598,-0.215,2.47,2.356,0.115,3.469,4.408,-0.939,0.468,0.438,0.03,0.454,0.401,0.054,0.199,0.301,-0.103,0.5,0.391,0.109,14.636,15.74,-1.104,0.327,0.427,-0.1,0.116,0.105,0.01,0.029,0.032,-0.003,0.104,0.106,-0.001,0.248,0.156,0.092,0.244,0.199,0.045,6.471,6.399,0.072,18.905,20.833,-1.928,0.409,0.416,-0.007,12.764,14.656,-1.891,12.869,14.09,-1.221,0.224,0.224,0.001,0.558,0.538,0.021,0.418,0.506,-0.088,0.203,0.213,-0.01,0.199,0.275,-0.077,0.41,0.806,-0.396,0.052,0.085,-0.032,0.165,0.372,-0.208,0.385,0.846,-0.462,0.06,0.095,-0.036,0.08,0.139,-0.059,0.0,0.009,-0.009,,,,-1.06,,0.03,0.054,-0.103,,-0.1,-0.939,-0.003,0.01,,,,-1.891,large,2.4
1642291,Angel Reese,angelreese,1611661329,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642291__0b3af1d7,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642291,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642291__0b3af1d7__results.csv,291.923,312.0,14.721,16.448,-1.728,11.343,14.202,-2.859,3.1,2.746,0.354,3.244,4.335,-1.091,4.932,6.057,-1.125,0.404,0.457,-0.053,0.38,0.433,-0.053,0.286,0.232,0.054,0.365,0.414,-0.049,16.066,18.982,-2.916,0.574,0.588,-0.014,0.095,0.122,-0.028,0.023,0.04,-0.016,0.107,0.222,-0.115,0.174,0.278,-0.104,0.208,0.219,-0.011,8.191,9.033,-0.842,20.716,23.015,-2.299,0.438,0.482,-0.044,14.678,16.227,-1.549,13.478,15.347,-1.869,0.185,0.24,-0.055,0.379,0.444,-0.065,0.414,0.605,-0.191,0.235,0.263,-0.028,0.171,0.198,-0.027,0.577,0.563,0.014,0.112,0.059,0.053,0.346,0.233,0.113,0.583,0.577,0.006,0.062,0.061,0.001,0.084,0.092,-0.007,0.013,0.001,0.013,,,,-1.728,,-0.053,-0.053,0.054,,-0.014,-1.125,-0.016,-0.028,,,,-1.549,large,0.0
1628878,Ariel Atkins,arielatkins,1611661329,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1628878__a953b9fb,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1628878,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1628878__a953b9fb__results.csv,298.462,303.538,14.814,16.893,-2.079,13.485,12.166,1.319,3.121,3.535,-0.414,3.454,4.77,-1.316,5.713,5.323,0.39,0.407,0.459,-0.052,0.382,0.424,-0.042,0.276,0.216,0.06,0.369,0.405,-0.035,15.986,19.53,-3.544,0.498,0.591,-0.093,0.112,0.128,-0.016,0.035,0.048,-0.012,0.112,0.205,-0.093,0.13,0.322,-0.193,0.144,0.252,-0.108,6.522,8.279,-1.757,20.587,22.902,-2.315,0.465,0.486,-0.021,15.028,16.013,-0.985,13.779,15.036,-1.258,0.244,0.273,-0.029,0.434,0.449,-0.015,0.491,0.532,-0.042,0.234,0.239,-0.004,0.198,0.186,0.012,0.638,0.572,0.065,0.155,0.054,0.101,0.284,0.205,0.079,0.604,0.404,0.201,0.073,0.075,-0.002,0.102,0.102,0.0,0.008,0.002,0.005,,,,-2.079,,-0.052,-0.042,0.06,,-0.093,0.39,-0.012,-0.016,,,,-0.985,large,0.0
202664,Courtney Vandersloot,courtneyvandersloot,1611661329,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-202664__26303ae8,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=202664,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-202664__26303ae8__results.csv,58.615,603.615,11.38,17.022,-5.642,4.374,12.516,-8.142,2.412,3.538,-1.126,2.417,4.212,-1.795,2.006,5.403,-3.397,0.283,0.467,-0.184,0.262,0.437,-0.175,0.096,0.271,-0.175,0.347,0.411,-0.064,12.125,18.839,-6.714,0.302,0.589,-0.287,0.068,0.119,-0.051,0.032,0.046,-0.014,0.083,0.195,-0.112,0.111,0.272,-0.161,0.097,0.219,-0.122,4.413,8.637,-4.225,11.493,22.762,-11.269,0.31,0.487,-0.177,9.125,16.227,-7.101,8.706,15.188,-6.482,0.179,0.258,-0.079,0.269,0.442,-0.173,0.247,0.567,-0.32,0.177,0.243,-0.067,0.062,0.212,-0.15,0.231,0.598,-0.367,0.046,0.071,-0.025,0.223,0.295,-0.073,0.308,0.64,-0.332,0.043,0.081,-0.038,0.059,0.109,-0.051,0.007,0.006,0.001,,,,-5.642,,-0.184,-0.175,-0.175,,-0.287,-3.397,-0.014,-0.051,,,,-7.101,large,0.0
204322,Elizabeth Williams,elizabethwilliams,1611661329,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-204322__e97be151,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=204322,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-204322__e97be151__results.csv,278.0,329.462,16.432,16.568,-0.136,13.453,12.648,0.804,3.541,3.093,0.447,4.15,4.594,-0.444,5.837,5.488,0.35,0.466,0.466,-0.0,0.43,0.437,-0.006,0.261,0.253,0.008,0.4,0.445,-0.044,18.37,18.657,-0.288,0.59,0.554,0.036,0.116,0.118,-0.002,0.045,0.031,0.014,0.112,0.193,-0.081,0.238,0.216,0.022,0.246,0.162,0.084,8.749,8.958,-0.209,23.04,22.636,0.404,0.483,0.487,-0.004,16.064,16.105,-0.041,15.372,14.524,0.848,0.232,0.249,-0.017,0.474,0.435,0.039,0.536,0.556,-0.02,0.287,0.244,0.043,0.219,0.217,0.001,0.617,0.665,-0.047,0.061,0.09,-0.03,0.305,0.27,0.036,0.555,0.6,-0.045,0.074,0.073,0.001,0.109,0.1,0.009,0.005,0.008,-0.003,,,,-0.136,,-0.0,-0.006,0.008,,0.036,0.35,0.014,-0.002,,,,-0.041,large,48.03
1642817,Hailey Van Lith,haileyvanlith,1611661329,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0__results.csv,111.077,538.0,18.794,16.356,2.438,11.492,12.659,-1.167,3.142,3.366,-0.224,3.638,4.186,-0.548,5.1,5.457,-0.357,0.491,0.442,0.049,0.471,0.411,0.06,0.185,0.269,-0.085,0.429,0.382,0.047,17.85,18.382,-0.532,0.592,0.559,0.033,0.125,0.116,0.009,0.051,0.044,0.007,0.18,0.117,0.063,0.257,0.174,0.083,0.257,0.186,0.071,8.364,8.494,-0.13,15.288,20.833,-5.545,0.448,0.492,-0.044,15.263,15.896,-0.633,14.683,14.85,-0.167,0.232,0.269,-0.037,0.471,0.45,0.021,0.364,0.569,-0.205,0.236,0.235,0.001,0.182,0.211,-0.029,0.508,0.582,-0.075,0.037,0.081,-0.044,0.218,0.313,-0.095,0.269,0.742,-0.473,0.072,0.075,-0.004,0.099,0.103,-0.004,0.002,0.005,-0.003,,,,2.438,,0.049,0.06,-0.085,,0.033,-0.357,0.007,0.009,,,,-0.633,large,39.57
